
B3668: ** 14.0%
B3669: ** 14.0%
B3670: ** 14.0%
B3671:  0.0%
B3672: ** 14.0%
B3673: ***** 28.0%
B3674: ** 14.0%
B3675: ******** 42.0%
B3676:  0.0%
B3677: ** 14.0%
B3678: ***** 28.0%
B3679: ******** 42.0%
B3680: ***** 28.0%
B3681: ** 14.0%
B3682: ***** 28.0%
B3683: ******** 42.0%
B3684: *********** 57.0%
B3685:  0.0%
B3686:  0.0%
B3687:  0.0%
B3688: ***** 28.0%
B3689: ******** 42.0%
B3690:  0.0%
B3691: ** 14.0%
B3692: ** 14.0%
B3693: ** 14.0%
B3694: ******** 42.0%
B3695: ** 14.0%
B3696:  0.0%
B3697:  0.0%
B3698: ** 14.0%
B3699: ** 14.0%
B3700:  0.0%
B3701: ***** 28.0%
B3702: ** 14.0%
B3703: ***** 28.0%
B3704:  0.0%
B3705:  0.0%
B3706: ** 14.0%
B3707: ***** 28.0%
B3708:  0.0%
B3709: ** 14.0%
B3710:  0.0%
B3711:  0.0%
B3712:  0.0%
B3713: ******** 42.0%
B3714: ** 14.0%
B3715: ***** 28.0%
B3716: ** 14.0%
B3717: ***** 28.0%
B3718: ***** 28.0%
B3719: ***** 28.0%
B3720: ** 14.0%
B3721: ***** 28.0%
B3722:  0.0%
B3723: ** 14.0%
B3724: ** 14.0%
B3725: ***** 28.0%
B3726: ** 14.0%
B3727:  0.0%
B3728: ***** 28.0%
B3729: ** 14.0%
B3730: ** 14.0%
B3731: ** 14.0%
B3732:  0.0%
B3733: ******** 42.0%
B3734: ** 14.0%
B3735: ** 14.0%
B3736:  0.0%
B3737:  0.0%
B3738:  0.0%
B3739:  0.0%
B3740: ***** 28.0%
B3741: ***** 28.0%
B3742: ** 14.0%
B3743: ** 14.0%
B3744: ** 14.0%
B3745:  0.0%
B3746:  0.0%
B3747:  0.0%
B3748: ***** 28.0%
B3749:  0.0%
B3750: ** 14.0%
B3751: ***** 28.0%
B3752: ** 14.0%
B3753: ***** 28.0%
B3754: ***** 28.0%
B3755: ** 14.0%
B3756:  0.0%
B3757: ***** 28.0%
B3758:  0.0%
B3759: ** 14.0%
B3760: ******** 42.0%
B3761:  0.0%
B3762: ** 14.0%
B3763:  0.0%
B3764: ** 14.0%
B3765: ***** 28.0%
B3766: ** 14.0%
B3767: ** 14.0%
B3768: ******** 42.0%
B3769: ***** 28.0%
B3770: ** 14.0%
B3771: ***** 28.0%
B3772:  0.0%
B3773: ** 14.0%
B3774:  0.0%
B3775: ** 14.0%
B3776: ******** 42.0%
B3777: ******** 42.0%
B3778: ******** 42.0%
B3779: ** 14.0%
B3780: ******** 42.0%
B3781: ** 14.0%
B3782: ************** 71.0%
B3783: ***** 28.0%
B3784: ** 14.0%
B3785: ** 14.0%
B3786:  0.0%
B3787: ** 14.0%
B3788: ***** 28.0%
B3789: ***** 28.0%
B3790: ***** 28.0%
B3791: ***** 28.0%
B3792: ** 14.0%
B3793: ******** 42.0%
B3794: ***** 28.0%
B3795: ** 14.0%
B3796: ** 14.0%
B3797:  0.0%
B3798:  0.0%
B3799: ** 14.0%
B3800:  0.0%
B3801:  0.0%
B3802:  0.0%
B3803:  0.0%
B3804:  0.0%
B3805: ** 14.0%
B3806: ***** 28.0%
B3807: ***** 28.0%
B3808: ***** 28.0%
B3809: ***** 28.0%
B3810:  0.0%
B3811: ***** 28.0%
B3812:  0.0%
B3813: ***** 28.0%
B3814: ** 14.0%
B3815: ***** 28.0%
B3816: ** 14.0%
B3817: ** 14.0%
B3818:  0.0%
B3819: ******** 42.0%
B3820: ** 14.0%
B3821:  0.0%
B3822:  0.0%
B3823: ******** 42.0%
B3824: ***** 28.0%
B3825: ** 14.0%
B3826:  0.0%
B3827: ** 14.0%
B3828: ** 14.0%
B3829: ** 14.0%
B3830: ** 14.0%
B3831: ***** 28.0%
B3832:  0.0%
B3833: ***** 28.0%
B3834:  0.0%
B3835: ** 14.0%
B3836: ** 14.0%
B3837:  0.0%
B3838: ** 14.0%
B3839:  0.0%
B3840: ** 14.0%
B3841: ** 14.0%
B3842:  0.0%
B3843:  0.0%
B3844: ***** 28.0%
B3845: ** 14.0%
B3846: ** 14.0%
B3847: ***** 28.0%
B3848: ** 14.0%
B3849: ** 14.0%
B3850: ******** 42.0%
B3851:  0.0%
B3852: ** 14.0%
B3853: ** 14.0%
B3854: ** 14.0%
B3855: ******** 42.0%
B3856: ** 14.0%
B3857:  0.0%
B3858: ** 14.0%
B3859: ******** 42.0%
B3860:  0.0%
B3861:  0.0%
B3862: ** 14.0%
B3863: ***** 28.0%
B3864:  0.0%
B3865: ** 14.0%
B3866:  0.0%
B3867: ** 14.0%
B3868: ** 14.0%
B3869: ** 14.0%
B3870:  0.0%
B3871: ** 14.0%
B3872:  0.0%
B3873: ***** 28.0%
B3874:  0.0%
B3875: ** 14.0%
B3876:  0.0%
B3877:  0.0%
B3878: ** 14.0%
B3879: ***** 28.0%
B3880: ** 14.0%
B3881: ***** 28.0%
B3882:  0.0%
B3883: ******** 42.0%
B3884: ** 14.0%
B3885: ** 14.0%
B3886:  0.0%
B3887:  0.0%
B3888: ** 14.0%
B3889:  0.0%
B3890:  0.0%
B3891:  0.0%
B3892: ** 14.0%
B3893: ** 14.0%
B3894:  0.0%
B3895:  0.0%
B3896: ** 14.0%
B3897: *********** 57.0%
B3898:  0.0%
B3899:  0.0%
B3900: ***** 28.0%
B3901:  0.0%
B3902: ** 14.0%
B3903:  0.0%
B3904: ***** 28.0%
B3905: ** 14.0%
B3906: ** 14.0%
B3907: ******** 42.0%
B3908: ** 14.0%
B3909: ** 14.0%
B3910: ** 14.0%
B3911: ** 14.0%
B3912: ** 14.0%
B3913:  0.0%
B3914: ************** 71.0%
B3915:  0.0%
B3916:  0.0%
B3917: ** 14.0%
B3918:  0.0%
B3919:  0.0%
B3920: ** 14.0%
B3921: ***** 28.0%
B3922: *********** 57.0%
B3923: ***** 28.0%
B3924: ***** 28.0%
B3925:  0.0%
B3926: ******** 42.0%
B3927:  0.0%
B3928: ** 14.0%
B3929: ** 14.0%
B3930:  0.0%
B3931: ** 14.0%
B3932: ** 14.0%
B3933:  0.0%
B3934:  0.0%
B3935: ** 14.0%
B3936: ** 14.0%
B3937: ** 14.0%
B3938: ***** 28.0%
B3939: ***** 28.0%
B3940: ******** 42.0%
B3941: ** 14.0%
B3942: ** 14.0%
B3943:  0.0%
B3944: ** 14.0%
B3945: ** 14.0%
B3946:  0.0%
B3947: ***** 28.0%
B3948: ***** 28.0%
B3949: ** 14.0%
B3950: ** 14.0%
B3951: ***** 28.0%
B3952: ** 14.0%
B3953: ***** 28.0%
B3954: ** 14.0%
B3955: ***** 28.0%
B3956:  0.0%
B3957: ***** 28.0%
B3958: ***** 28.0%
B3959: ***** 28.0%
B3960:  0.0%
B3961: ** 14.0%
B3962: ***** 28.0%
B3963: ***** 28.0%
B3964:  0.0%
B3965: ** 14.0%
B3966:  0.0%
B3967: ** 14.0%
B3968: ***** 28.0%
B3969: ***** 28.0%
B3970: ***** 28.0%
B3971: ***** 28.0%
B3972: ***** 28.0%
B3973: ** 14.0%
B3974: ** 14.0%
B3975:  0.0%
B3976: ***** 28.0%
B3977: ** 14.0%
B3978: ******** 42.0%
B3979: ******** 42.0%
B3980: ***** 28.0%
B3981:  0.0%
B3982:  0.0%
B3983: ******** 42.0%
B3984: ***** 28.0%
B3985: ***** 28.0%
B3986: ******** 42.0%
B3987: ***** 28.0%
B3988: ** 14.0%
B3989: ** 14.0%
B3990: ***** 28.0%
B3991: ***** 28.0%
B3992: ** 14.0%
B3993:  0.0%
B3994: ** 14.0%
B3995:  0.0%
B3996:  0.0%
B3997: ** 14.0%
B3998: ** 14.0%
B3999: ******** 42.0%
B4000: ******** 42.0%
B4001:  0.0%
B4002:  0.0%
B4003: ** 14.0%
B4004:  0.0%
B4005: ** 14.0%
B4006: ***** 28.0%
B4007:  0.0%
B4008: ***** 28.0%
B4009: ** 14.0%
B4010: ***** 28.0%
B4011: ** 14.0%
B4012: ***** 28.0%
B4013: ***** 28.0%
B4014:  0.0%
B4015: ** 14.0%
B4016: ******** 42.0%
B4017: ** 14.0%
B4018:  0.0%
B4019: ** 14.0%
B4020: ***** 28.0%
B4021: ******** 42.0%
B4022: ** 14.0%
B4023: ** 14.0%
B4024: ** 14.0%
B4025: ***** 28.0%
B4026:  0.0%
B4027:  0.0%
B4028: ***** 28.0%
B4029:  0.0%
B4030:  0.0%
B4031: ** 14.0%
B4032: ** 14.0%
B4033: ***** 28.0%
B4034: ** 14.0%
B4035: ** 14.0%
B4036: ** 14.0%
B4037:  0.0%
B4038: ** 14.0%
B4039: ** 14.0%
B4040: ***** 28.0%
B4041: ***** 28.0%
B4042: ***** 28.0%
B4043: ** 14.0%
B4044: ** 14.0%
B4045: ***** 28.0%
B4046:  0.0%
B4047: ***** 28.0%
B4048: ***** 28.0%
B4049:  0.0%
B4050: ** 14.0%
B4051: ******** 42.0%
B4052: ******** 42.0%
B4053: ***** 28.0%
B4054: ******** 42.0%
B4055: ** 14.0%
B4056: ***** 28.0%
B4057:  0.0%
B4058: ***** 28.0%
B4059: ***** 28.0%
B4060:  0.0%
B4061:  0.0%
B4062: ***** 28.0%
B4063: ** 14.0%
B4064: ** 14.0%
B4065: ** 14.0%
B4066: ** 14.0%
B4067: ***** 28.0%
B4068: ******** 42.0%
B4069: ** 14.0%
B4070: ** 14.0%
B4071: ** 14.0%
B4072: ** 14.0%
B4073: ***** 28.0%
B4074: ** 14.0%
B4075: ** 14.0%
B4076:  0.0%
B4077:  0.0%
B4078: ** 14.0%
B4079:  0.0%
B4080: ** 14.0%
B4081: ** 14.0%
B4082: ** 14.0%
B4083: ***** 28.0%
B4084: ** 14.0%
B4085: ** 14.0%
B4086: ***** 28.0%
B4087:  0.0%
B4088:  0.0%
B4089:  0.0%
B4090: ***** 28.0%
B4091: ** 14.0%
B4092: ** 14.0%
B4093: ** 14.0%
B4094: ** 14.0%
B4095:  0.0%
B4096: ******** 42.0%
B4097: ** 14.0%
B4098:  0.0%
B4099: ** 14.0%
B4100: ******** 42.0%
B4101: ***** 28.0%
B4102:  0.0%
B4103: ***** 28.0%
B4104:  0.0%
B4105:  0.0%
B4106: ** 14.0%
B4107: ** 14.0%
B4108: ** 14.0%
B4109: ** 14.0%
B4110:  0.0%
B4111: ** 14.0%
B4112: ** 14.0%
B4113: ******** 42.0%
B4114: ** 14.0%
B4115:  0.0%
B4116: ***** 28.0%
B4117:  0.0%
B4118:  0.0%
B4119: ** 14.0%
B4120: ** 14.0%
B4121: ******** 42.0%
B4122:  0.0%
B4123:  0.0%
B4124: ***** 28.0%
B4125: ** 14.0%
B4126: ***** 28.0%
B4127: ** 14.0%
B4128:  0.0%
B4129: ** 14.0%
B4130: ** 14.0%
B4131:  0.0%
B4132:  0.0%
B4133: ***** 28.0%
B4134: ***** 28.0%
B4135: ***** 28.0%
B4136:  0.0%
B4137: ** 14.0%
B4138: ******** 42.0%
B4139:  0.0%
B4140:  0.0%
B4141: ***** 28.0%
B4142: ***** 28.0%
B4143:  0.0%
B4144:  0.0%
B4145:  0.0%
B4146: ** 14.0%
B4147:  0.0%
B4148: ***** 28.0%
B4149: ** 14.0%
B4150: ***** 28.0%
B4151:  0.0%
B4152: ******** 42.0%
B4153:  0.0%
B4154: ** 14.0%
B4155: ** 14.0%
B4156: ** 14.0%
B4157:  0.0%
B4158:  0.0%
B4159:  0.0%
B4160:  0.0%
B4161: ** 14.0%
B4162: ** 14.0%
B4163: ** 14.0%
B4164: ** 14.0%
B4165: ** 14.0%
B4166: ** 14.0%
B4167: ** 14.0%
B4168: ** 14.0%
B4169: ** 14.0%
B4170: ***** 28.0%
B4171: ** 14.0%
B4172: ** 14.0%
B4173: ******** 42.0%
B4174:  0.0%
B4175: ** 14.0%
B4176: ***** 28.0%
B4177: ** 14.0%
B4178: ***** 28.0%
B4179: ** 14.0%
B4180: ** 14.0%
B4181:  0.0%
B4182: ** 14.0%
B4183: ***** 28.0%
B4184: ** 14.0%
B4185: ***** 28.0%
B4186: ***** 28.0%
B4187: ***** 28.0%
B4188:  0.0%
B4189: ***** 28.0%
B4190: ** 14.0%
B4191: ** 14.0%
B4192: ***** 28.0%
B4193: ** 14.0%
B4194: ******** 42.0%
B4195:  0.0%
B4196: ***** 28.0%
B4197:  0.0%
B4198: ** 14.0%
B4199: ** 14.0%
B4200: ** 14.0%
B4201:  0.0%
B4202: ** 14.0%
B4203: ************** 71.0%
B4204:  0.0%
B4205: ** 14.0%
B4206: ** 14.0%
B4207: ** 14.0%
B4208: ** 14.0%
B4209:  0.0%
B4210:  0.0%
B4211: ***** 28.0%
B4212:  0.0%
B4213: ******** 42.0%
B4214: ** 14.0%
B4215:  0.0%
B4216:  0.0%
B4217: ***** 28.0%
B4218: ** 14.0%
B4219: ** 14.0%
B4220:  0.0%
B4221:  0.0%
B4222:  0.0%
B4223:  0.0%
B4224: ***** 28.0%
B4225: ** 14.0%
B4226: ** 14.0%
B4227: ***** 28.0%
B4228: ** 14.0%
B4229: ***** 28.0%
B4230: ** 14.0%
B4231: ** 14.0%
B4232:  0.0%
B4233:  0.0%
B4234:  0.0%
B4235: ** 14.0%
B4236: ******** 42.0%
B4237: ** 14.0%
B4238:  0.0%
B4239: ** 14.0%
B4240: ** 14.0%
B4241:  0.0%
B4242: ******** 42.0%
B4243:  0.0%
B4244:  0.0%
B4245:  0.0%
B4246: ******** 42.0%
B4247:  0.0%
B4248: ** 14.0%
B4249: ** 14.0%
B4250: ******** 42.0%
B4251: ***** 28.0%
B4252: ***** 28.0%
B4253:  0.0%
B4254:  0.0%
B4255:  0.0%
B4256: ** 14.0%
B4257: ***** 28.0%
B4258:  0.0%
B4259: ******** 42.0%
B4260:  0.0%
B4261:  0.0%
B4262: ***** 28.0%
B4263: ** 14.0%
B4264: ** 14.0%
B4265:  0.0%
B4266: ******** 42.0%
B4267: ** 14.0%
B4268:  0.0%
B4269:  0.0%
B4270:  0.0%
B4271: ******** 42.0%
B4272:  0.0%
B4273: ** 14.0%
B4274: ** 14.0%
B4275:  0.0%
B4276: ************** 71.0%
B4277:  0.0%
B4278: ** 14.0%
B4279:  0.0%
B4280:  0.0%
B4281:  0.0%
B4282: ** 14.0%
B4283: ************** 71.0%
B4284:  0.0%
B4285: ** 14.0%
B4286: ***** 28.0%
B4287:  0.0%
B4288: *********** 57.0%
B4289: ******** 42.0%
B4290:  0.0%
B4291:  0.0%
B4292:  0.0%
B4293: ** 14.0%
B4294: ***** 28.0%
B4295: ** 14.0%
B4296:  0.0%
B4297: ** 14.0%
B4298: ** 14.0%
B4299: ***** 28.0%
B4300:  0.0%
B4301:  0.0%
B4302: ******** 42.0%
B4303: ******** 42.0%
B4304:  0.0%
B4305: ** 14.0%
B4306:  0.0%
B4307:  0.0%
B4308: ** 14.0%
B4309: *********** 57.0%
B4310: ** 14.0%
B4311: ** 14.0%
B4312: ***** 28.0%
B4313: ** 14.0%
B4314: ** 14.0%
B4315: ******** 42.0%
B4316: ******** 42.0%
B4317: ** 14.0%
B4318:  0.0%
B4319: ** 14.0%
B4320:  0.0%
B4321: ***** 28.0%
B4322: ** 14.0%
B4323: ******** 42.0%
B4324: ***** 28.0%
B4325: ** 14.0%
B4326: ** 14.0%
B4327:  0.0%
B4328: ******** 42.0%
B4329: ** 14.0%
B4330: ** 14.0%
B4331: ** 14.0%
B4332: *********** 57.0%
B4333:  0.0%
B4334:  0.0%
B4335: ** 14.0%
B4336: ***** 28.0%
B4337: ***** 28.0%
B4338: ** 14.0%
B4339: ***** 28.0%
B4340: ***** 28.0%
B4341: ***** 28.0%
B4342: ***** 28.0%
B4343: ** 14.0%
B4344: ***** 28.0%
B4345: ** 14.0%
B4346:  0.0%
B4347: ** 14.0%
B4348:  0.0%
B4349: ** 14.0%
B4350: ***** 28.0%
B4351: ******** 42.0%
B4352: ** 14.0%
B4353: ** 14.0%
B4354: ***** 28.0%
B4355:  0.0%
B4356: ***** 28.0%
B4357: ** 14.0%
B4358:  0.0%
B4359: ***** 28.0%
B4360:  0.0%
B4361: ***** 28.0%
B4362: ******** 42.0%
B4363: ***** 28.0%
B4364:  0.0%
B4365:  0.0%
B4366: ***** 28.0%
B4367:  0.0%
B4368:  0.0%
B4369:  0.0%
B4370: ***** 28.0%
B4371:  0.0%
B4372: ** 14.0%
B4373:  0.0%
B4374:  0.0%
B4375: ***** 28.0%
B4376: ** 14.0%
B4377: ** 14.0%
B4378: ******** 42.0%
B4379:  0.0%
B4380:  0.0%
B4381: ** 14.0%
B4382: ** 14.0%
B4383: ** 14.0%
B4384: ** 14.0%
B4385:  0.0%
B4386: ******** 42.0%
B4387:  0.0%
B4388: ******** 42.0%
B4389:  0.0%
B4390: ** 14.0%
B4391: ** 14.0%
B4392: ***** 28.0%
B4393:  0.0%
B4394: *********** 57.0%
B4395: ** 14.0%
B4396: ***** 28.0%
B4397:  0.0%
B4398:  0.0%
B4399: ** 14.0%
B4400:  0.0%
B4401: ***** 28.0%
B4402: ** 14.0%
B4403:  0.0%
B4404: ** 14.0%
B4405: ******** 42.0%
B4406: ** 14.0%
B4407: ******** 42.0%
B4408: ** 14.0%
B4409:  0.0%
B4410: ** 14.0%
B4411: ** 14.0%
B4412: *********** 57.0%
B4413: ******** 42.0%
B4414:  0.0%
B4415: ** 14.0%
B4416: ** 14.0%
B4417:  0.0%
B4418: ** 14.0%
B4419: ** 14.0%
B4420:  0.0%
B4421: ** 14.0%
B4422: ***** 28.0%
B4423:  0.0%
B4424: ************** 71.0%
B4425: ** 14.0%
B4426: ** 14.0%
B4427: ***** 28.0%
B4428:  0.0%
B4429: ******** 42.0%
B4430: ***** 28.0%
B4431: ***** 28.0%
B4432:  0.0%
B4433: ***** 28.0%
B4434:  0.0%
B4435: ** 14.0%
B4436: ***** 28.0%
B4437:  0.0%
B4438:  0.0%
B4439:  0.0%
B4440:  0.0%
B4441:  0.0%
B4442: ** 14.0%
B4443: ***** 28.0%
B4444: ******** 42.0%
B4445: ***** 28.0%
B4446: ** 14.0%
B4447: ** 14.0%
B4448: ** 14.0%
B4449: ******** 42.0%
B4450:  0.0%
B4451:  0.0%
B4452: ** 14.0%
B4453: ** 14.0%
B4454: ***** 28.0%
B4455: ***** 28.0%
B4456: ** 14.0%
B4457:  0.0%
B4458: ******** 42.0%
B4459: ***** 28.0%
B4460: ** 14.0%
B4461: ***** 28.0%
B4462: ** 14.0%
B4463: ***** 28.0%
B4464:  0.0%
B4465: ** 14.0%
B4466:  0.0%
B4467: ** 14.0%
B4468: ***** 28.0%
B4469:  0.0%
B4470:  0.0%
B4471: ***** 28.0%
B4472:  0.0%
B4473: ******** 42.0%
B4474: ***** 28.0%
B4475: ******** 42.0%
B4476: ** 14.0%
B4477: ** 14.0%
B4478: ** 14.0%
B4479:  0.0%
B4480: ** 14.0%
B4481:  0.0%
B4482: ***** 28.0%
B4483: ** 14.0%
B4484: ** 14.0%
B4485:  0.0%
B4486: ** 14.0%
B4487: ***** 28.0%
B4488:  0.0%
B4489: ***** 28.0%
B4490:  0.0%
B4491: ***** 28.0%
B4492: ** 14.0%
B4493: ** 14.0%
B4494:  0.0%
B4495: *********** 57.0%
B4496: ***** 28.0%
B4497: ** 14.0%
B4498: ***** 28.0%
B4499: ** 14.0%
B4500: ***** 28.0%
B4501: ******** 42.0%
B4502: ******** 42.0%
B4503: ***** 28.0%
B4504: ** 14.0%
B4505: ** 14.0%
B4506: ** 14.0%
B4507: ***** 28.0%
B4508: *********** 57.0%
B4509:  0.0%
B4510: ** 14.0%
B4511: ** 14.0%
B4512: ** 14.0%
B4513: ***** 28.0%
B4514:  0.0%
B4515: ** 14.0%
B4516: ******** 42.0%
B4517: *********** 57.0%
B4518: ***** 28.0%
B4519: ** 14.0%
B4520: ** 14.0%
B4521: ******** 42.0%
B4522: ** 14.0%
B4523: ** 14.0%
B4524: ******** 42.0%
B4525: ** 14.0%
B4526: ** 14.0%
B4527: ** 14.0%
B4528:  0.0%
B4529: ***** 28.0%
B4530:  0.0%
B4531: ** 14.0%
B4532: ***** 28.0%
B4533: ***** 28.0%
B4534: ** 14.0%
B4535: ** 14.0%
B4536: ** 14.0%
B4537:  0.0%
B4538: ** 14.0%
B4539: ******** 42.0%
B4540: ** 14.0%
B4541: *********** 57.0%
B4542: ***************** 85.0%
B4543: ** 14.0%
B4544: ***** 28.0%
B4545:  0.0%
B4546: *********** 57.0%
B4547:  0.0%
B4548: ** 14.0%
B4549:  0.0%
B4550:  0.0%
B4551: ***** 28.0%
B4552:  0.0%
B4553: ** 14.0%
B4554: ************** 71.0%
B4555:  0.0%
B4556:  0.0%
B4557: ** 14.0%
B4558: ** 14.0%
B4559: ** 14.0%
B4560: ** 14.0%
B4561:  0.0%
B4562: ***** 28.0%
B4563: ***** 28.0%
B4564: ** 14.0%
B4565: ** 14.0%
B4566:  0.0%
B4567:  0.0%
B4568:  0.0%
B4569: ** 14.0%
B4570: ** 14.0%
B4571: ***** 28.0%
B4572: ***** 28.0%
B4573: ******** 42.0%
B4574:  0.0%
B4575:  0.0%
B4576: ******** 42.0%
B4577:  0.0%
B4578:  0.0%
B4579: ******** 42.0%
B4580: ******** 42.0%
B4581: ** 14.0%
B4582:  0.0%
B4583:  0.0%
B4584: ** 14.0%
B4585:  0.0%
B4586: ** 14.0%
B4587:  0.0%
B4588: ***** 28.0%
B4589: ** 14.0%
B4590: ******** 42.0%
B4591: ** 14.0%
B4592: ** 14.0%
B4593: ** 14.0%
B4594:  0.0%
B4595: ******** 42.0%
B4596:  0.0%
B4597:  0.0%
B4598:  0.0%
B4599:  0.0%
B4600:  0.0%
B4601: ** 14.0%
B4602:  0.0%
B4603: ** 14.0%
B4604: ** 14.0%
B4605: ** 14.0%
B4606: ** 14.0%
B4607: ** 14.0%
B4608:  0.0%
B4609:  0.0%
B4610:  0.0%
B4611: ******** 42.0%
B4612:  0.0%
B4613: ***** 28.0%
B4614:  0.0%
B4615: ** 14.0%
B4616:  0.0%
B4617: ***** 28.0%
B4618: ** 14.0%
B4619: ***** 28.0%
B4620:  0.0%
B4621: ***** 28.0%
B4622:  0.0%
B4623: ******** 42.0%
B4624: ***** 28.0%
B4625: ** 14.0%
B4626: ***** 28.0%
B4627: ** 14.0%
B4628: ** 14.0%
B4629:  0.0%
B4630:  0.0%
B4631: ***** 28.0%
B4632:  0.0%
B4633: ***** 28.0%
B4634: ***** 28.0%
B4635: ** 14.0%
B4636: ** 14.0%
B4637: ******** 42.0%
B4638:  0.0%
B4639: ** 14.0%
B4640:  0.0%
B4641:  0.0%
B4642:  0.0%
B4643: ** 14.0%
B4644:  0.0%
B4645: ***** 28.0%
B4646:  0.0%
B4647: ** 14.0%
B4648: ***** 28.0%
B4649: ***** 28.0%
B4650: ** 14.0%
B4651: ** 14.0%
B4652: ***** 28.0%
B4653:  0.0%
B4654: ************** 71.0%
B4655:  0.0%
B4656: ** 14.0%
B4657: ** 14.0%
B4658:  0.0%
B4659:  0.0%
B4660: ******** 42.0%
B4661:  0.0%
B4662: ** 14.0%
B4663: ******** 42.0%
B4664: ***** 28.0%
B4665: ***** 28.0%
B4666:  0.0%
B4667: ******** 42.0%
B4668: ** 14.0%
B4669: ***** 28.0%
B4670:  0.0%
B4671: ******** 42.0%
B4672:  0.0%
B4673:  0.0%
B4674: ***** 28.0%
B4675:  0.0%
B4676: ******** 42.0%
B4677: ** 14.0%
B4678:  0.0%
B4679:  0.0%
B4680: ** 14.0%
B4681: ** 14.0%
B4682: ***** 28.0%
B4683: ***** 28.0%
B4684: ** 14.0%
B4685: ** 14.0%
B4686: ** 14.0%
B4687: ***** 28.0%
B4688: ** 14.0%
B4689:  0.0%
B4690:  0.0%
B4691: ** 14.0%
B4692: ** 14.0%
B4693: ***** 28.0%
B4694: ** 14.0%
B4695: ******** 42.0%
B4696: ************** 71.0%
B4697: ***** 28.0%
B4698: ** 14.0%
B4699: ***** 28.0%
B4700:  0.0%
B4701:  0.0%
B4702: ***** 28.0%
B4703:  0.0%
B4704: ***** 28.0%
B4705: ***** 28.0%
B4706: ** 14.0%
B4707: ** 14.0%
B4708: ** 14.0%
B4709:  0.0%
B4710: *********** 57.0%
B4711:  0.0%
B4712: ***** 28.0%
B4713: ***** 28.0%
B4714: ** 14.0%
B4715: ******** 42.0%
B4716:  0.0%
B4717: ** 14.0%
B4718:  0.0%
B4719: ** 14.0%
B4720:  0.0%
B4721:  0.0%
B4722: ***** 28.0%
B4723:  0.0%
B4724:  0.0%
B4725: ** 14.0%
B4726:  0.0%
B4727:  0.0%
B4728:  0.0%
B4729:  0.0%
B4730: ***** 28.0%
B4731: *********** 57.0%
B4732: ** 14.0%
B4733: ** 14.0%
B4734:  0.0%
B4735:  0.0%
B4736:  0.0%
B4737: ** 14.0%
B4738: ***** 28.0%
B4739:  0.0%
B4740:  0.0%
B4741:  0.0%
B4742: ***** 28.0%
B4743: ***** 28.0%
B4744: ** 14.0%
B4745: ***** 28.0%
B4746: ***** 28.0%
B4747: ** 14.0%
B4748: ***** 28.0%
B4749: ***** 28.0%
B4750:  0.0%
B4751:  0.0%
B4752: ** 14.0%
B4753:  0.0%
B4754: ******** 42.0%
B4755: ** 14.0%
B4756: ******** 42.0%
B4757: ******** 42.0%
B4758: ***** 28.0%
B4759: ******** 42.0%
B4760:  0.0%
B4761: ** 14.0%
B4762: ** 14.0%
B4763: ** 14.0%
B4764:  0.0%
B4765:  0.0%
B4766: ** 14.0%
B4767: ******** 42.0%
B4768: ** 14.0%
B4769:  0.0%
B4770:  0.0%
B4771: ** 14.0%
B4772:  0.0%
B4773:  0.0%
B4774: ** 14.0%
B4775: ******** 42.0%
B4776: ** 14.0%
B4777:  0.0%
B4778:  0.0%
B4779: *********** 57.0%
B4780:  0.0%
B4781: ** 14.0%
B4782:  0.0%
B4783: ** 14.0%
B4784: ***** 28.0%
B4785: ******** 42.0%
B4786: ***** 28.0%
B4787: ** 14.0%
B4788: ***** 28.0%
B4789: *********** 57.0%
B4790: ** 14.0%
B4791: ** 14.0%
B4792:  0.0%
B4793: ***** 28.0%
B4794: ******** 42.0%
B4795: ** 14.0%
B4796: ***** 28.0%
B4797:  0.0%
B4798:  0.0%
B4799:  0.0%
B4800: ***** 28.0%
B4801: *********** 57.0%
B4802: ** 14.0%
B4803: ** 14.0%
B4804:  0.0%
B4805:  0.0%
B4806: ***** 28.0%
B4807:  0.0%
B4808: ** 14.0%
B4809: ***** 28.0%
B4810:  0.0%
B4811: ***** 28.0%
B4812: ** 14.0%
B4813: ** 14.0%
B4814: ** 14.0%
B4815:  0.0%
B4816: ***** 28.0%
B4817: ***** 28.0%
B4818: ***** 28.0%
B4819: ** 14.0%
B4820:  0.0%
B4821: *********** 57.0%
B4822: ******** 42.0%
B4823: ** 14.0%
B4824: ** 14.0%
B4825: ** 14.0%
B4826:  0.0%
B4827: ***** 28.0%
B4828: ** 14.0%
B4829:  0.0%
B4830: ***** 28.0%
B4831:  0.0%
B4832:  0.0%
B4833: ***** 28.0%
B4834: ** 14.0%
B4835: *********** 57.0%
B4836:  0.0%
B4837: ***** 28.0%
B4838:  0.0%
B4839: ******** 42.0%
B4840: ** 14.0%
B4841: ** 14.0%
B4842: ******** 42.0%
B4843: ***** 28.0%
B4844:  0.0%
B4845: ** 14.0%
B4846:  0.0%
B4847: ******** 42.0%
B4848: ** 14.0%
B4849: ******** 42.0%
B4850:  0.0%
B4851: ***** 28.0%
B4852:  0.0%
B4853: ** 14.0%
B4854:  0.0%
B4855:  0.0%
B4856:  0.0%
B4857:  0.0%
B4858:  0.0%
B4859: ******** 42.0%
B4860:  0.0%
B4861: ** 14.0%
B4862: ** 14.0%
B4863:  0.0%
B4864: ** 14.0%
